,Sentiment,Time,Text,Predicted Topic
43,positive,17/4/21,"['good', 'snack', 'feel', 'great', 'offering', 'month', 'old', 'easily', 'pick', 'small', 'piece', 'definitely', 'enjoys', 'apple', 'cinnamon', 'taste', 'year', 'old', 'love', 'definitely', 'recommend', 'small', 'larger', 'kid']","[('Coffee and tea flavor', -0.172), ('Healthy and allergy-friendly snacks', 0.064), ('Coffee and its complements', -0.039), ('Locations and prices', 0.011), ('Snack/Protein Bars', 0.047), ('Flavoured cereal/nut/fruits bars', 0.025), ('Chocolate flavoured consumables and flavoured drinks', -0.053)]"
44,negative,10/3/21,"['eat', 'starving', 'real', 'food', 'hungry', 'corn', 'flake', 'milled', 'corn', 'sugar', 'malt', 'flavoring', 'high', 'fructose', 'corn', 'syrup', 'salt', 'yes', 'course', 'lot', 'yummy', 'preservative', 'bht', 'synthetic', 'vitamin', 'iron', 'minute', 'quantity', 'nutrition', 'basically', 'carbs', 'lot', 'sugar', 'protein', 'add', 'skim', 'milk', 'saturated', 'fat', 'little', 'protein', 'milk', 'added', 'nutrition', 'include', 'sliced', 'banana', 'capful', 'wheat', 'like', 'corn', 'flake', 'business', 'enjoy', 'health', 'food', 'poor', 'value', 'cent', 'ounce', 'package', 'price', 'inner', 'failure', 'maintain', 'freshness', 'bigger', 'drawback', 'think', 'long', 'finish', 'ounce', 'stuff', 'use', 'container', 'like', 'wheat', 'germ', 'preserve', 'freshness', 'price', 'hungry', 'eating', 'wrong', 'stuff', 'eat', 'starving', 'real', 'food', 'hungry', 'people']","[('Coffee and tea flavor', -0.166), ('Healthy and allergy-friendly snacks', 0.081), ('Coffee and its complements', -0.047), ('Locations and prices', -0.036), ('Snack/Protein Bars', -0.048), ('Flavoured cereal/nut/fruits bars', 0.017), ('Chocolate flavoured consumables and flavoured drinks', -0.044)]"
45,positive,14/1/21,"['sardine', 'useful', 'item', 'stock', 'time', 'want', 'add', 'bit', 'protein', 'meal', 'breaking', 'bank', 'like', 'lower', 'mercury', 'big', 'fish', 'high', 'omega', 'fat', 'skinless', 'one', 'better', 'tasting', 'opinionregular', 'sardine', 'taste', 'bit', 'oily', 'fishy', 'strong', 'fairly', 'neutral', 'absence', 'added', 'oil', 'salt', 'make', 'versatilei', 'add', 'lemon', 'mayonnaise', 'sandwich', 'filling', 'mix', 'egg', 'oatmeal', 'onion', 'lemon', 'fry', 'fish', 'patty', 'add', 'salad', 'think', 'roland', 'good', 'liked', 'season', 'skinless', 'sardine', 'sold', 'amazon', 'better', 'flavor', 'texture']","[('Coffee and tea flavor', -0.142), ('Healthy and allergy-friendly snacks', 0.043), ('Coffee and its complements', -0.028), ('Locations and prices', -0.03), ('Snack/Protein Bars', -0.029), ('Flavoured cereal/nut/fruits bars', -0.03), ('Chocolate flavoured consumables and flavoured drinks', 0.023)]"
46,positive,24/5/21,"['store', 'carrying', 'product', 'thank', 'goodness', 'themgenisoy', 'soy', 'crisp', 'deep', 'sea', 'salted', 'ounce', 'bag', 'pack']","[('Coffee and tea flavor', -0.074), ('Healthy and allergy-friendly snacks', 0.031), ('Coffee and its complements', -0.02), ('Locations and prices', 0.061), ('Snack/Protein Bars', -0.004), ('Flavoured cereal/nut/fruits bars', -0.026), ('Chocolate flavoured consumables and flavoured drinks', 0.051)]"
47,positive,14/10/21,"['surprised', 'tried', 'product', 'light', 'fluffy', 'batter', 'think', 'gluten', 'free', 'mean', 'flavorless', 'bisquick', 'pancake', 'mix', 'building', 'stack', 'fluffy', 'pancake', 'family', 'nice', 'healthier', 'diabetic', 'friendly', 'manage', 'taste', 'great']","[('Coffee and tea flavor', -0.099), ('Healthy and allergy-friendly snacks', 0.043), ('Coffee and its complements', -0.021), ('Locations and prices', -0.021), ('Snack/Protein Bars', -0.006), ('Flavoured cereal/nut/fruits bars', 0.005), ('Chocolate flavoured consumables and flavoured drinks', 0.011)]"
48,positive,7/2/21,"['year', 'old', 'scottish', 'terrier', 'food', 'allergy', 'wheat', 'girl', 'treat', 'great', 'settleing', 'upset', 'stomach', 'dog', 'look', 'forward', 'charcoal', 'bone', 'treat']","[('Coffee and tea flavor', -0.072), ('Healthy and allergy-friendly snacks', 0.057), ('Coffee and its complements', -0.025), ('Locations and prices', 0.086), ('Snack/Protein Bars', -0.019), ('Flavoured cereal/nut/fruits bars', 0.016), ('Chocolate flavoured consumables and flavoured drinks', -0.207)]"
49,positive,29/3/21,"['highly', 'recommend', 'tasty', 'kavli', 'crispbreads', 'wanted', 'different', 'white', 'bread', 'sandwich', 'hate', 'wheat', 'love', 'rye', 'saw', 'noticed', 'ingredient', 'simpler', 'gave', 'try', 'topped', 'cheese', 'sandwich', 'spread', 'like', 'tasty', 'feel', 'topped', 'course', 'white', 'bread', 'nice', 'like', 'biting', 'hard', 'nice', 'crunch', 'flavor', 'strong', 'mild', 'like', 'rye', 'bread', 'purchased', 'past', 'noticed', 'calorie', 'slice', 'love', 'taste', 'good', 'grain', 'super', 'low', 'calorie', 'crunchier', 'potato', 'chip', 'feel', 'satisfied', 'chewing', 'eating', 'oh', 'forever', 'cupboard', 'definitely', 'buying', 'long', 'time']","[('Coffee and tea flavor', -0.175), ('Healthy and allergy-friendly snacks', 0.06), ('Coffee and its complements', -0.032), ('Locations and prices', -0.047), ('Snack/Protein Bars', 0.045), ('Flavoured cereal/nut/fruits bars', -0.076), ('Chocolate flavoured consumables and flavoured drinks', -0.029)]"
50,positive,17/4/21,"['pleased', 'dog', 'food', 'ordered', 'dog', 'bought', 'lab', 'malti', 'poo', 'eat', 'happily', 'happy', 'healthy']","[('Coffee and tea flavor', -0.09), ('Healthy and allergy-friendly snacks', 0.08), ('Coffee and its complements', -0.049), ('Locations and prices', 0.14), ('Snack/Protein Bars', -0.024), ('Flavoured cereal/nut/fruits bars', 0.016), ('Chocolate flavoured consumables and flavoured drinks', -0.272)]"
51,positive,10/3/21,"['started', 'buying', 'lot', 'organic', 'food', 'past', 'year', 'dawned', 'dog', 'eating', 'healthfully', 'look', 'list', 'ingredient', 'regular', 'dog', 'food', 'downright', 'nauseating', 'bought', 'dog', 'love', 'usually', 'gobble', 'minute', 'bowl']","[('Coffee and tea flavor', -0.123), ('Healthy and allergy-friendly snacks', 0.082), ('Coffee and its complements', -0.051), ('Locations and prices', 0.147), ('Snack/Protein Bars', -0.057), ('Flavoured cereal/nut/fruits bars', 0.02), ('Chocolate flavoured consumables and flavoured drinks', -0.307)]"
52,positive,10/7/21,"['signed', 'monthly', 'subscription', 'item', 'price', 'great', 'especially', 'having', 'pay', 'shipping', 'charge', 'love', 'fact', 'manage', 'subscription', 'skipping', 'month', 'ordering', 'earlier', 'scheduled', 'amazon', 'excellent', 'getting', 'shipment', 'timely', 'manner', 'organic', 'adult', 'dog', 'food', 'chicken', 'rice', 'formula', 'pound', 'bagvery', 'pleased', 'order', 'amazon', 'extremely', 'pleased', 'customer', 'service', 'thanks', 'amazon']","[('Coffee and tea flavor', -0.143), ('Healthy and allergy-friendly snacks', 0.059), ('Coffee and its complements', -0.011), ('Locations and prices', 0.189), ('Snack/Protein Bars', -0.012), ('Flavoured cereal/nut/fruits bars', 0.048), ('Chocolate flavoured consumables and flavoured drinks', -0.018)]"
53,positive,27/1/21,"['feel', 'better', 'feeding', 'product', 'dog', 'popular', 'contained', 'lot', 'filler', 'dog', 'pickier', 'prefer', 'meatiertaste', 'clean', 'eventually']","[('Coffee and tea flavor', -0.068), ('Healthy and allergy-friendly snacks', 0.045), ('Coffee and its complements', -0.022), ('Locations and prices', 0.084), ('Snack/Protein Bars', -0.052), ('Flavoured cereal/nut/fruits bars', 0.02), ('Chocolate flavoured consumables and flavoured drinks', -0.197)]"
54,positive,1/6/21,"['family', 'love', 'tasty', 'healthy', 'sesame', 'honey', 'almond', 'trader', 'crunchy', 'flavor', 'sesame', 'seed', 'combined', 'subtle', 'sweetness', 'honey', 'almond', 'flavoring', 'wowit', 'great', 'snack', 'feel', 'good', 'eating', 'favorite', 'trader', 'almond', 'snack', 'almond', 'good', 'handful', 'morning', 'fruit', 'smoothie', 'snack', 'lunch', 'great', 'way', 'protein', 'healthy', 'fat', 'vitamin', 'almond', 'offer', 'good', 'idea', 'measure', 'cup', 'almond', 'count', 'almond', 'stay', 'calorie', 'range', 'want', 'nutritionist', 'recommend', 'having', 'small', 'almond', 'walnut', 'day', 'good', 'fat', 'protein']","[('Coffee and tea flavor', -0.176), ('Healthy and allergy-friendly snacks', 0.093), ('Coffee and its complements', -0.05), ('Locations and prices', -0.1), ('Snack/Protein Bars', 0.119), ('Flavoured cereal/nut/fruits bars', 0.05), ('Chocolate flavoured consumables and flavoured drinks', -0.035)]"
55,positive,20/8/21,"['love', 'cooky', 'paleo', 'diet', 'right', 'cooky', 'look', 'forward', 'like', 'taste', 'tropical', 'best', 'different', 'taste', 'want', 'grain', 'free', 'gluten', 'free', 'right', 'place', 'expected', 'taste', 'different', 'reviewer', 'expect', 'taste', 'like', 'oreo', 'chip', 'ahoy', 'course', 'eat', 'feel', 'bad', 'body', 'welcome', 'crash', 'feel', 'like', 'ate', 'junk', 'food', 'good', 'indicator', 'natural', 'ingredient', 'wish', 'cooky', 'close', 'buy', 'single', 'day']","[('Coffee and tea flavor', -0.217), ('Healthy and allergy-friendly snacks', 0.094), ('Coffee and its complements', -0.048), ('Locations and prices', -0.045), ('Snack/Protein Bars', 0.047), ('Flavoured cereal/nut/fruits bars', -0.09), ('Chocolate flavoured consumables and flavoured drinks', -0.064)]"
56,positive,14/8/21,"['flavor', 'fruit', 'enclosed', 'drawback', 'blanket', 'encloses', 'fruit', 'bit', 'unlike', 'company', 'fig', 'bar', 'pastry', 'cane', 'fruit', 'juice', 'cal', 'low', 'fat', 'carbs', 'bad', 'considering', 'great', 'taste']","[('Coffee and tea flavor', -0.103), ('Healthy and allergy-friendly snacks', 0.055), ('Coffee and its complements', -0.037), ('Locations and prices', -0.111), ('Snack/Protein Bars', 0.017), ('Flavoured cereal/nut/fruits bars', 0.072), ('Chocolate flavoured consumables and flavoured drinks', -0.009)]"
57,positive,21/4/21,"['erin', 'baker', 'product', 'fruit', 'nut', 'mini', 'breakfast', 'cookie', 'favorite', 'mini', 'breakfast', 'cookie', 'calorie', 'cup', 'coffee', 'morning', 'feel', 'satisfied', 'ready', 'start', 'day', 'healthy', 'low', 'caloreis', 'super', 'delicious', 'make', 'product', 'work', 'try', 'like']","[('Coffee and tea flavor', -0.162), ('Healthy and allergy-friendly snacks', 0.019), ('Coffee and its complements', 0.064), ('Locations and prices', -0.064), ('Snack/Protein Bars', 0.073), ('Flavoured cereal/nut/fruits bars', 0.028), ('Chocolate flavoured consumables and flavoured drinks', -0.037)]"
58,positive,1/4/21,"['adopted', 'adorable', 'edmund', 'year', 'shelter', 'sent', 'home', 'small', 'bag', 'felidae', 'grain', 'free', 'version', 'cat', 'kitten', 'dry', 'formula', 'kitten', 'concerned', 'eating', 'healthy', 'food', 'course', 'want', 'best', 'kitty', 'research', 'cat', 'digestive', 'system', 'designed', 'eat', 'vegetable', 'directly', 'basically', 'carbs', 'eat', 'stomach', 'mouse', 'ate', 'carby', 'cat', 'ate', 'mouse', 'little', 'wanted', 'sure', 'ratio', 'food', 'close', 'nature', 'possible', 'breaking', 'like', 'felidae', 'version', 'soon', 'starter', 'bag', 'ran', 'immediately', 'switched', 'grain', 'free', 'variety', 'eaten', 'got', 'love', 'small', 'scoop', 'grain', 'free', 'kibble', 'morning', 'partial', 'large', 'felidae', 'grain', 'free', 'food', 'tried', 'salmon', 'grain', 'free', 'canned', 'one', 'edmund', 'prefers', 'eat', 'bought', 'lid', 'petsmart', 'seal', 'air', 'tight', 'can', 'fridge', 'storage', 'clean', 'absolute', 'softest', 'shiniest', 'fur', 'coat', 'seen', 'cat', 'healthy', 'happy', 'single', 'vet', 'visit', 'adopted', 'chronic', 'upper', 'respiratory', 'issue', 'got', 'cleared', 'blame', 'fact', 'eats', 'grain', 'free', 'felidae', 'food', 'rest', 'love', 'ridiculously', 'muchi', 'love', 'free', 'shipping', 'amazon', 'buy', 'case', 'canned', 'bag', 'dry', 'time', 'buy', 'heavy', 'shipping', 'product']","[('Coffee and tea flavor', -0.164), ('Healthy and allergy-friendly snacks', 0.097), ('Coffee and its complements', -0.05), ('Locations and prices', 0.096), ('Snack/Protein Bars', 0.001), ('Flavoured cereal/nut/fruits bars', -0.005), ('Chocolate flavoured consumables and flavoured drinks', -0.153)]"
59,positive,17/4/21,"['healthy', 'grain', 'light', 'crispy', 'perfect', 'dip', 'salsa', 'taste', 'like', 'rice', 'cake', 'easy', 'teeth', 'dental', 'work', 'want', 'chip', 'hard', 'supermarket']","[('Coffee and tea flavor', -0.127), ('Healthy and allergy-friendly snacks', 0.077), ('Coffee and its complements', -0.035), ('Locations and prices', -0.045), ('Snack/Protein Bars', 0.059), ('Flavoured cereal/nut/fruits bars', -0.136), ('Chocolate flavoured consumables and flavoured drinks', -0.001)]"
60,positive,10/3/21,"['product', 'delicious', 'upfront', 'thou', 'semi', 'messy', 'place', 'peanut', 'butter', 'center', 'instead', 'taste', 'great', 'great', 'started', 'eat', 'day', 'good', 'ruin', 'enjoymentthese', 'actually', 'good', 'stop', 'eating', 'guess', 'itvalue', 'excellent', 'snack', 'friend', 'love', 'fast', 'amazon', 'prime', 'membership', 'box', 'total', 'contains', 'individually', 'wrapped', 'granola', 'thins', 'granola', 'bar', 'flat', 'peanut', 'butter', 'seriouslyalso', 'ruin', 'granola', 'eating', 'day', 'notice', 'avoid', 'mess', 'open', 'scissors', 'pealing', 'make', 'mess', 'exclusively']","[('Coffee and tea flavor', -0.143), ('Healthy and allergy-friendly snacks', 0.077), ('Coffee and its complements', -0.031), ('Locations and prices', -0.03), ('Snack/Protein Bars', 0.108), ('Flavoured cereal/nut/fruits bars', 0.085), ('Chocolate flavoured consumables and flavoured drinks', -0.009)]"
61,positive,22/4/21,"['looking', 'delicious', 'healthy', 'snack', 'doctor', 'kracker', 'answer', 'hard', 'crispiness', 'people', 'good', 'teeth']","[('Coffee and tea flavor', -0.077), ('Healthy and allergy-friendly snacks', 0.053), ('Coffee and its complements', -0.026), ('Locations and prices', -0.027), ('Snack/Protein Bars', 0.071), ('Flavoured cereal/nut/fruits bars', 0.018), ('Chocolate flavoured consumables and flavoured drinks', -0.025)]"
62,negative,25/4/21,"['ordered', 'flat', 'food', 'sale', 'contained', 'chicken', 'apple', 'compote', 'dinner', 'contained', 'variety', 'liked', 'properly', 'sealed', 'solid', 'moldy', 'turkey', 'dinner', 'flat', 'improperly', 'sealed', 'lid', 'popped', 'lucky', 'happened', 'check', 'paranoid', 'check', 'time', 'called', 'best', 'assured', 'problem', 'worry', 'suprised', 'got', 'passed', 'inspection', 'baby', 'food', 'manufacturer', 'company', 'risk', 'bad', 'publicity', 'baby', 'food', 'manufacturer', 'rely', 'reputation', 'safetywe', 'recently', 'opened', 'jar', 'flat', 'son', 'refused', 'eat', 'realized', 'rotten', 'completely', 'solid', 'domed', 'poked', 'toothpick', 'jar', 'dry', 'shortly', 'eating', 'dinner', 'box', 'son', 'started', 'vomiting', 'refused', 'eat', 'contacted', 'usda', 'happens', 'jar', 'information', 'need', 'prevent', 'baby', 'getting', 'buy', 'best']","[('Coffee and tea flavor', -0.102), ('Healthy and allergy-friendly snacks', 0.056), ('Coffee and its complements', -0.022), ('Locations and prices', 0.072), ('Snack/Protein Bars', -0.022), ('Flavoured cereal/nut/fruits bars', 0.001), ('Chocolate flavoured consumables and flavoured drinks', -0.069)]"
63,positive,1/4/21,"['arrowhead', 'mill', 'organic', 'savory', 'herb', 'stuffing', 'nice', 'blend', 'herb', 'flavor', 'compliment', 'chicken', 'turkey', 'especially', 'appreciate', 'fact', 'transfats', 'stuffing', 'family', 'enjoy', 'worry', 'stuffing', 'easy', 'prepare', 'add', 'meal', 'use', 'year', 'long', 'wait', 'holiday', 'enjoy', 'good', 'food']","[('Coffee and tea flavor', -0.093), ('Healthy and allergy-friendly snacks', 0.017), ('Coffee and its complements', -0.018), ('Locations and prices', 0.01), ('Snack/Protein Bars', -0.02), ('Flavoured cereal/nut/fruits bars', -0.009), ('Chocolate flavoured consumables and flavoured drinks', -0.044)]"
64,positive,30/6/21,"['soon', 'dog', 'diagnosed', 'renal', 'failure', 'yes', 'ate', 'food', 'recall', 'list', 'westie', 'ill', 'hold', 'food', 'vet', 'sort', 'test', 'gentle', 'night', 'met', 'rep', 'nutro', 'local', 'petco', 'told', 'natural', 'choice', 'gave', 'literature', 'website', 'learn', 'purchased', 'canned', 'food', 'small', 'bag', 'dry', 'food', 'mix', 'turn', 'dog', 'sort', 'virus', 'food', 'food', 'regain', 'strength', 'skin', 'allergy', 'known', 'westies', 'kept', 'food', 'best', 'understand', 'sold', 'cheap', 'amazon', 'petco', 'case', 'store', 'website', 'think', 'price', 'regulated']","[('Coffee and tea flavor', -0.122), ('Healthy and allergy-friendly snacks', 0.079), ('Coffee and its complements', -0.04), ('Locations and prices', 0.157), ('Snack/Protein Bars', -0.054), ('Flavoured cereal/nut/fruits bars', 0.021), ('Chocolate flavoured consumables and flavoured drinks', -0.179)]"
65,positive,1/3/21,"['dog', 'food', 'allergy', 'treat', 'free', 'wheat', 'corn', 'egg', 'dairy', 'dog']","[('Coffee and tea flavor', -0.1), ('Healthy and allergy-friendly snacks', 0.121), ('Coffee and its complements', -0.062), ('Locations and prices', 0.142), ('Snack/Protein Bars', -0.051), ('Flavoured cereal/nut/fruits bars', 0.036), ('Chocolate flavoured consumables and flavoured drinks', -0.404)]"
66,positive,29/1/21,"['star', 'compromise', 'rating', 'rating', 'star', 'thought', 'flavor', 'heavy', 'juice', 'combo', 'light', 'flavor', 'left', 'mild', 'canned', 'aftertaste', 'granddaughter', 'loved', 'consider', 'treat', 'equal', 'soda', 'juice', 'concentrate', 'reconstituted', 'carbonated', 'water', 'healthier', 'regular', 'soda', 'true', 'sugar', 'natural', 'sugar', 'juice', 'healthier', 'processed', 'sugar', 'soft', 'drink', 'sent', 'contained', 'ounce', 'better', 'size', 'regular', 'ounce', 'soda', 'child', 'tasty', 'healthy', 'alternative']","[('Coffee and tea flavor', -0.166), ('Healthy and allergy-friendly snacks', 0.04), ('Coffee and its complements', -0.048), ('Locations and prices', -0.168), ('Snack/Protein Bars', -0.24), ('Flavoured cereal/nut/fruits bars', 0.037), ('Chocolate flavoured consumables and flavoured drinks', -0.028)]"
